gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000054191	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054196	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054199	13	11.6736304362077	genic	protein_coding	1.43494209966975	0.0756517988021642	absent	B-cell	CL:0000236
ENSMUSG00000054200	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054203	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054204	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054206	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054215	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054226	35	31.4290050205591	genic	protein_coding	2.3947264247101	0.00831638514289249	present	B-cell	CL:0000236
ENSMUSG00000054236	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054237	25	22.4492893003993	genic	protein_coding	2.0686549373314	0.0192892393447768	present	B-cell	CL:0000236
ENSMUSG00000054247	0	0	genic	pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054252	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054256	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054258	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054263	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000054266	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054272	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054277	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000054280	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000054293	63	56.5722090370063	genic	protein_coding	2.96434391829774	0.00151664537425972	present	B-cell	CL:0000236
ENSMUSG00000054302	153	137.389650518444	genic	protein_coding	3.8242195367296	6.55934920985226e-05	present	B-cell	CL:0000236
ENSMUSG00000054304	4	3.59188628806389	genic	pseudogene	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000054309	55	49.3884364608785	genic	protein_coding	2.83274016115356	0.00230754418330653	present	B-cell	CL:0000236
ENSMUSG00000054310	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054312	193	173.308513399083	genic	protein_coding	4.04929261579055	2.5686339376779e-05	present	B-cell	CL:0000236
ENSMUSG00000054320	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054321	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054325	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054342	20	17.9594314403195	genic	protein_coding	1.85240901342802	0.0319835559900289	present	B-cell	CL:0000236
ENSMUSG00000054351	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054360	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054362	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054364	20	17.9594314403195	genic	protein_coding	1.85240901342802	0.0319835559900289	present	B-cell	CL:0000236
ENSMUSG00000054379	0	0	genic	pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054381	8	7.18377257612778	genic	protein_coding	0.964441896694177	0.167412212806512	absent	B-cell	CL:0000236
ENSMUSG00000054383	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054385	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054387	75	67.347867901198	genic	protein_coding	3.13330783890737	0.000864240279595435	present	B-cell	CL:0000236
ENSMUSG00000054391	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054400	69	61.9600384691021	genic	protein_coding	3.05250365274388	0.0011347048450616	present	B-cell	CL:0000236
ENSMUSG00000054404	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000054405	290	260.411755884632	genic	protein_coding	4.44389660939237	4.41720355131547e-06	present	B-cell	CL:0000236
ENSMUSG00000054406	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054408	53	47.5924933168466	genic	protein_coding	2.79684387837999	0.00258022312772091	present	B-cell	CL:0000236
ENSMUSG00000054409	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054412	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054414	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000054417	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054418	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054422	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054423	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054426	65	58.3681521810383	genic	processed_transcript	2.99463040923405	0.00137388783348858	present	B-cell	CL:0000236
ENSMUSG00000054428	185	166.124740822955	genic	protein_coding	4.00826685652205	3.05829910429969e-05	present	B-cell	CL:0000236
ENSMUSG00000054431	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054434	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054435	334	299.922505053335	genic	protein_coding	4.58079016588134	2.31611215953998e-06	present	B-cell	CL:0000236
ENSMUSG00000054446	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054450	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054452	112	100.572816065789	genic	protein_coding	3.52192288646765	0.000214214373423078	present	B-cell	CL:0000236
ENSMUSG00000054453	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054455	56	50.2864080328945	genic	protein_coding	2.85020169363719	0.00218457565994552	present	B-cell	CL:0000236
ENSMUSG00000054457	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054459	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054469	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054474	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054477	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054484	16	14.3675451522556	genic	protein_coding	1.63616308952464	0.0509027295554285	absent	B-cell	CL:0000236
ENSMUSG00000054488	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054493	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054497	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054498	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054499	24	21.5513177283834	genic	protein_coding	2.02909479827015	0.0212243178151078	present	B-cell	CL:0000236
ENSMUSG00000054509	31	27.8371187324952	genic	protein_coding	2.27711697333214	0.0113896206872058	present	B-cell	CL:0000236
ENSMUSG00000054510	1	0.897971572015973	genic	lincRNA	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054514	7	6.28580100411181	genic	antisense	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000054517	60	53.8782943209584	genic	protein_coding	2.91706191500399	0.00176672812425511	present	B-cell	CL:0000236
ENSMUSG00000054519	14	12.5716020082236	genic	protein_coding	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000054520	26	23.3472608724153	genic	protein_coding	2.10666329250021	0.0175733881035509	present	B-cell	CL:0000236
ENSMUSG00000054523	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054526	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054537	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054545	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054555	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054556	1	0.897971572015973	genic	antisense	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054568	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054580	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054582	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054589	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000054594	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054598	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054604	103	92.4910719176452	genic	protein_coding	3.44074242818383	0.000290060243579327	present	B-cell	CL:0000236
ENSMUSG00000054611	106	95.1849866336932	genic	protein_coding	3.46856507121046	0.000261622896614673	present	B-cell	CL:0000236
ENSMUSG00000054612	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000054618	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054619	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000054622	2	1.79594314403195	genic	lincRNA	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000054626	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000054630	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054640	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054641	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000054648	2	1.79594314403195	genic	protein_coding	-0.379000488966751	0.647656249629285	absent	B-cell	CL:0000236
ENSMUSG00000054659	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054662	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054666	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054667	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054672	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054675	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054676	17	15.2655167242715	genic	protein_coding	1.69491373357766	0.0450458934212056	present	B-cell	CL:0000236
ENSMUSG00000054679	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054690	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054693	41	36.8168344526549	genic	protein_coding	2.54805954139609	0.00541619904637878	present	B-cell	CL:0000236
ENSMUSG00000054702	45	40.4087207407188	genic	protein_coding	2.63827243091903	0.00416648041707185	present	B-cell	CL:0000236
ENSMUSG00000054708	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000054715	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000054716	33	29.6330618765271	genic	protein_coding	2.33770475316522	0.00970128471830821	present	B-cell	CL:0000236
ENSMUSG00000054717	188	168.818655539003	genic	protein_coding	4.02385575299542	2.86264960159912e-05	present	B-cell	CL:0000236
ENSMUSG00000054720	29	26.0411755884632	genic	protein_coding	2.2124871069976	0.0134665130408152	present	B-cell	CL:0000236
ENSMUSG00000054723	21	18.8574030123354	genic	protein_coding	1.89969101672176	0.0287368399575633	present	B-cell	CL:0000236
ENSMUSG00000054727	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054728	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054733	19	17.0614598683035	genic	protein_coding	1.80270125459046	0.0357175725279982	present	B-cell	CL:0000236
ENSMUSG00000054737	6	5.38782943209584	genic	protein_coding	0.685652412609219	0.24646616093345	absent	B-cell	CL:0000236
ENSMUSG00000054745	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054746	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054752	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054753	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054757	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054758	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054759	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054763	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054764	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054766	334	299.922505053335	genic	protein_coding	4.58079016588134	2.31611215953998e-06	present	B-cell	CL:0000236
ENSMUSG00000054770	13	11.6736304362077	genic	protein_coding	1.43494209966975	0.0756517988021642	absent	B-cell	CL:0000236
ENSMUSG00000054779	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054792	21	18.8574030123354	genic	protein_coding	1.89969101672176	0.0287368399575633	present	B-cell	CL:0000236
ENSMUSG00000054793	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054808	36	32.326976592575	genic	protein_coding	2.42202650701565	0.00771711234352879	present	B-cell	CL:0000236
ENSMUSG00000054814	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000054822	10	8.97971572015973	genic	antisense	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000054823	269	241.554352872297	genic	protein_coding	4.37105064426552	6.18250529666419e-06	present	B-cell	CL:0000236
ENSMUSG00000054827	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054836	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000054843	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054850	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054855	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054863	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054871	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054874	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000054885	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054889	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054890	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054892	9	8.08174414814376	genic	protein_coding	1.07858412135473	0.140386581472757	absent	B-cell	CL:0000236
ENSMUSG00000054893	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000054894	14	12.5716020082236	genic	protein_coding	1.50675930797626	0.0659361816796203	absent	B-cell	CL:0000236
ENSMUSG00000054901	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054905	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054909	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054910	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054920	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000054931	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054932	4	3.59188628806389	genic	protein_coding	0.292720703863713	0.384867821667797	absent	B-cell	CL:0000236
ENSMUSG00000054934	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054938	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054939	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054940	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054942	10	8.97971572015973	genic	protein_coding	1.18068782059756	0.118863380809489	absent	B-cell	CL:0000236
ENSMUSG00000054944	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054945	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054951	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054957	0	0	genic	pseudogene	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054958	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054966	1	0.897971572015973	genic	protein_coding	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000054967	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054976	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054978	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054986	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054988	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054994	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000054999	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055003	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055010	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055013	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055015	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055022	3	2.69391471604792	genic	protein_coding	0.013931219778755	0.494442427181194	absent	B-cell	CL:0000236
ENSMUSG00000055024	54	48.4904648888625	genic	protein_coding	2.81495821576116	0.00243917881526997	present	B-cell	CL:0000236
ENSMUSG00000055026	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055027	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055030	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055033	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055041	28	25.1432040164472	genic	protein_coding	2.17848050080672	0.0146851411949294	present	B-cell	CL:0000236
ENSMUSG00000055044	56	50.2864080328945	genic	protein_coding	2.85020169363719	0.00218457565994552	present	B-cell	CL:0000236
ENSMUSG00000055045	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055048	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055053	27	24.2452324444313	genic	protein_coding	2.1432370229307	0.0160470354178901	present	B-cell	CL:0000236
ENSMUSG00000055061	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055065	62	55.6742374649903	genic	protein_coding	2.94883816616261	0.00159485479116878	present	B-cell	CL:0000236
ENSMUSG00000055067	24	21.5513177283834	genic	protein_coding	2.02909479827015	0.0212243178151078	present	B-cell	CL:0000236
ENSMUSG00000055069	5	4.48985786007987	genic	protein_coding	0.508966627767091	0.305387808136398	absent	B-cell	CL:0000236
ENSMUSG00000055072	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055078	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055088	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055093	1	0.897971572015973	genic	processed_pseudogene	-1.05072168179722	0.853306782524676	absent	B-cell	CL:0000236
ENSMUSG00000055095	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055102	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055108	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055109	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055110	0	0	genic	antisense	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055114	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055116	7	6.28580100411181	genic	protein_coding	0.835038115145794	0.201848124177974	absent	B-cell	CL:0000236
ENSMUSG00000055125	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000055128	12	10.7756588641917	genic	protein_coding	1.35737360543968	0.0873312652512056	absent	B-cell	CL:0000236
ENSMUSG00000055134	0	0	genic	processed_transcript	NA	NA	absent	B-cell	CL:0000236
