id	minimum_qValue	call	cutoff
ENSG00000222213	0.003286027	absent	0.05
ENSG00000222220	0.017730008	absent	0.05
ENSG00000222222	0.000857166	present	0.05
ENSG00000222224	6.29E-09	present	0.05
ENSG00000222225	0.015142379	absent	0.05
ENSG00000222230	1	absent	0.05
ENSG00000222231	0.010786604	absent	0.05
ENSG00000222232	0.009126115	absent	0.05
ENSG00000222236	1	absent	0.05
ENSG00000222238	0.016622246	absent	0.05
ENSG00000222240	0.023204265	absent	0.05
ENSG00000222244	0.002089127	present	0.05
ENSG00000222246	1	absent	0.05
ENSG00000222248	0.000218487	present	0.05
ENSG00000222249	0.000214062	present	0.05
ENSG00000222251	0.000217818	present	0.05
ENSG00000222255	3.51E-06	present	0.05
ENSG00000222257	1	absent	0.05
ENSG00000222259	0.002446099	absent	0.05
ENSG00000222266	1.10E-05	present	0.05
ENSG00000222267	9.20E-11	present	0.05
ENSG00000222268	0.000186527	present	0.05
ENSG00000222276	0.002521553	absent	0.05
ENSG00000222281	0.009163274	absent	0.05
ENSG00000222282	0.000117471	present	0.05
ENSG00000222285	1	absent	0.05
ENSG00000222287	3.66E-09	present	0.05
ENSG00000222293	0.001369347	present	0.05
ENSG00000222297	1.01E-09	present	0.05
ENSG00000222300	0.016132356	absent	0.05
ENSG00000222302	0.009603126	absent	0.05
ENSG00000222303	4.63E-05	present	0.05
ENSG00000222305	3.23E-11	present	0.05
ENSG00000222308	1	absent	0.05
ENSG00000222312	0.001013234	present	0.05
ENSG00000222313	0.074223728	absent	0.05
ENSG00000222314	0.015142379	absent	0.05
ENSG00000222317	3.54E-11	present	0.05
ENSG00000222320	0.003260965	absent	0.05
ENSG00000222321	0.010898785	absent	0.05
ENSG00000222327	0.000251293	present	0.05
ENSG00000222328	3.23E-11	present	0.05
ENSG00000222329	0.015142379	absent	0.05
ENSG00000222335	1	absent	0.05
ENSG00000222337	0.024723602	absent	0.05
ENSG00000222338	1	absent	0.05
ENSG00000222343	0.01407559	absent	0.05
ENSG00000222344	1.18E-09	present	0.05
ENSG00000222345	3.23E-11	present	0.05
ENSG00000222346	3.23E-11	present	0.05
ENSG00000222351	3.66E-09	present	0.05
ENSG00000222352	0.003405539	absent	0.05
ENSG00000222355	0.004719377	absent	0.05
ENSG00000222356	0.010467669	absent	0.05
ENSG00000222357	0.000320414	present	0.05
ENSG00000222359	0.015142379	absent	0.05
ENSG00000222361	0.010826368	absent	0.05
ENSG00000222363	0.000133472	present	0.05
ENSG00000222365	3.23E-11	present	0.05
ENSG00000222370	3.23E-11	present	0.05
ENSG00000222371	0.044239074	absent	0.05
ENSG00000222375	0.081563613	absent	0.05
ENSG00000222376	0.009595535	absent	0.05
ENSG00000222378	8.69E-06	present	0.05
ENSG00000222383	6.29E-09	present	0.05
ENSG00000222385	0.003246984	absent	0.05
ENSG00000222386	0.003737697	absent	0.05
ENSG00000222389	0.001324331	present	0.05
ENSG00000222394	1	absent	0.05
ENSG00000222395	2.35E-07	present	0.05
ENSG00000222397	0.009032334	absent	0.05
ENSG00000222398	1	absent	0.05
ENSG00000222399	0.015142379	absent	0.05
ENSG00000222404	0.000713374	present	0.05
ENSG00000222405	0.004985097	absent	0.05
ENSG00000222407	0.000186217	present	0.05
ENSG00000222412	1	absent	0.05
ENSG00000222413	0.023162574	absent	0.05
ENSG00000222414	5.34E-05	present	0.05
ENSG00000222416	0.003687148	absent	0.05
ENSG00000222418	1	absent	0.05
ENSG00000222419	0.000913185	present	0.05
ENSG00000222421	1.69E-05	present	0.05
ENSG00000222426	0.00065096	present	0.05
ENSG00000222427	3.66E-09	present	0.05
ENSG00000222428	0.009162995	absent	0.05
ENSG00000222429	3.23E-11	present	0.05
ENSG00000222430	0.000420516	present	0.05
ENSG00000222431	1.15E-05	present	0.05
ENSG00000222432	1.18E-09	present	0.05
ENSG00000222436	1	absent	0.05
ENSG00000222438	0.000211413	present	0.05
ENSG00000222439	1	absent	0.05
ENSG00000222440	0.010332185	absent	0.05
ENSG00000222445	0.004138288	absent	0.05
ENSG00000222448	1.11E-05	present	0.05
ENSG00000222449	0.000404214	present	0.05
ENSG00000222451	0.015489649	absent	0.05
ENSG00000222452	0.415120691	absent	0.05
ENSG00000222455	1.31E-09	present	0.05
ENSG00000222457	1	absent	0.05
ENSG00000222459	1	absent	0.05
ENSG00000222460	6.47E-05	present	0.05
ENSG00000222465	0.000296846	present	0.05
ENSG00000222467	1.01E-09	present	0.05
ENSG00000222468	1	absent	0.05
ENSG00000222472	0.009513353	absent	0.05
ENSG00000222477	0.004275011	absent	0.05
ENSG00000222486	1	absent	0.05
ENSG00000222488	3.66E-09	present	0.05
ENSG00000222489	3.23E-11	present	0.05
ENSG00000222490	1	absent	0.05
ENSG00000222496	0.060896237	absent	0.05
ENSG00000222499	1	absent	0.05
ENSG00000222500	0.010088278	absent	0.05
ENSG00000222501	0.009430343	absent	0.05
ENSG00000222503	0.000379401	present	0.05
ENSG00000222506	6.75E-05	present	0.05
ENSG00000222509	9.76E-05	present	0.05
ENSG00000222511	1.18E-09	present	0.05
ENSG00000222514	1	absent	0.05
ENSG00000222515	0.000400912	present	0.05
ENSG00000222520	1	absent	0.05
ENSG00000222522	1.91E-05	present	0.05
ENSG00000222524	1	absent	0.05
ENSG00000222529	0.000349477	present	0.05
ENSG00000222532	0.000434298	present	0.05
ENSG00000222533	6.20E-05	present	0.05
ENSG00000222536	7.16E-05	present	0.05
ENSG00000222543	0.139464897	absent	0.05
ENSG00000222544	0.001175474	present	0.05
ENSG00000222546	1	absent	0.05
ENSG00000222552	0.000325703	present	0.05
ENSG00000222558	1	absent	0.05
ENSG00000222560	1	absent	0.05
ENSG00000222561	0.000209059	present	0.05
ENSG00000222574	0.004617827	absent	0.05
ENSG00000222578	1.01E-09	present	0.05
ENSG00000222579	0.00907528	absent	0.05
ENSG00000222581	0.013802771	absent	0.05
ENSG00000222582	0.007395235	absent	0.05
ENSG00000222583	0.033392375	absent	0.05
ENSG00000222585	1.18E-09	present	0.05
ENSG00000222588	0.000118024	present	0.05
ENSG00000222589	0.03911787	absent	0.05
ENSG00000222592	1	absent	0.05
ENSG00000222594	0.000368886	present	0.05
ENSG00000222598	0.014842581	absent	0.05
ENSG00000222601	0.000185591	present	0.05
ENSG00000222604	0.000161072	present	0.05
ENSG00000222607	1.85E-05	present	0.05
ENSG00000222608	0.009823163	absent	0.05
ENSG00000222609	0.001450027	present	0.05
ENSG00000222610	3.23E-11	present	0.05
ENSG00000222612	0.002459346	absent	0.05
ENSG00000222613	1	absent	0.05
ENSG00000222614	0.000308161	present	0.05
ENSG00000222616	1	absent	0.05
ENSG00000222617	0.021574173	absent	0.05
ENSG00000222623	0.015142379	absent	0.05
ENSG00000222624	1	absent	0.05
ENSG00000222626	0.002979541	absent	0.05
ENSG00000222627	0.001054313	present	0.05
ENSG00000222629	0.000197342	present	0.05
ENSG00000222630	1	absent	0.05
ENSG00000222635	3.20E-05	present	0.05
ENSG00000222636	0.495968264	absent	0.05
ENSG00000222640	0.002939488	absent	0.05
ENSG00000222644	4.15E-05	present	0.05
ENSG00000222649	9.39E-06	present	0.05
ENSG00000222650	0.000365285	present	0.05
ENSG00000222652	0.009135376	absent	0.05
ENSG00000222658	3.66E-09	present	0.05
ENSG00000222659	0.016622246	absent	0.05
ENSG00000222663	0.002358442	absent	0.05
ENSG00000222664	0.148122283	absent	0.05
ENSG00000222666	0.001652328	present	0.05
ENSG00000222667	1	absent	0.05
ENSG00000222675	2.10E-05	present	0.05
ENSG00000222678	0.009846343	absent	0.05
ENSG00000222679	1.85E-05	present	0.05
ENSG00000222682	0.000260922	present	0.05
ENSG00000222685	0.00190119	present	0.05
ENSG00000222686	0.001558915	present	0.05
ENSG00000222691	6.29E-09	present	0.05
ENSG00000222693	0.361893226	absent	0.05
ENSG00000222698	0.002201048	present	0.05
ENSG00000222701	1	absent	0.05
ENSG00000222704	0.170706371	absent	0.05
ENSG00000222705	0.353891538	absent	0.05
ENSG00000222706	0.00972517	absent	0.05
ENSG00000222713	5.50E-07	present	0.05
ENSG00000222714	0.005033004	absent	0.05
ENSG00000222715	1	absent	0.05
ENSG00000222721	0.009134205	absent	0.05
ENSG00000222724	3.23E-11	present	0.05
ENSG00000222726	1.31E-09	present	0.05
ENSG00000222727	1	absent	0.05
ENSG00000222733	0.010826368	absent	0.05
ENSG00000222736	1	absent	0.05
ENSG00000222740	0.009116075	absent	0.05
ENSG00000222741	0.000225798	present	0.05
ENSG00000222743	1.18E-09	present	0.05
ENSG00000222744	0.009619714	absent	0.05
ENSG00000222747	0.000319994	present	0.05
ENSG00000222750	0.00019515	present	0.05
ENSG00000222755	0.01813387	absent	0.05
ENSG00000222760	0.001373405	present	0.05
ENSG00000222761	3.66E-09	present	0.05
ENSG00000222764	1	absent	0.05
ENSG00000222765	0.017995132	absent	0.05
ENSG00000222767	6.29E-09	present	0.05
ENSG00000222774	0.212143707	absent	0.05
ENSG00000222777	4.76E-05	present	0.05
ENSG00000222778	0.000227424	present	0.05
ENSG00000222783	1	absent	0.05
ENSG00000222784	0.000815712	present	0.05
ENSG00000222788	1.01E-09	present	0.05
ENSG00000222790	0.000238218	present	0.05
ENSG00000222791	0.010826368	absent	0.05
ENSG00000222792	0.015142379	absent	0.05
ENSG00000222795	0.00894503	absent	0.05
ENSG00000222796	0.010879518	absent	0.05
ENSG00000222800	0.000475814	present	0.05
ENSG00000222806	1.18E-09	present	0.05
ENSG00000222808	1.18E-09	present	0.05
ENSG00000222810	0.000493982	present	0.05
ENSG00000222821	0.004837906	absent	0.05
ENSG00000222826	0.174015616	absent	0.05
ENSG00000222831	3.23E-11	present	0.05
ENSG00000222832	1	absent	0.05
ENSG00000222835	0.068634216	absent	0.05
ENSG00000222838	0.009999516	absent	0.05
ENSG00000222842	0.372998808	absent	0.05
ENSG00000222844	0.000206907	present	0.05
ENSG00000222845	0.00183209	present	0.05
ENSG00000222849	1	absent	0.05
ENSG00000222852	1	absent	0.05
ENSG00000222854	0.068634216	absent	0.05
ENSG00000222858	1.31E-09	present	0.05
ENSG00000222859	0.019935512	absent	0.05
ENSG00000222862	1.18E-09	present	0.05
ENSG00000222869	0.000227259	present	0.05
ENSG00000222870	1	absent	0.05
ENSG00000222872	1.31E-09	present	0.05
ENSG00000222874	0.016279845	absent	0.05
ENSG00000222880	0.009287232	absent	0.05
ENSG00000222881	3.23E-11	present	0.05
ENSG00000222883	0.000118454	present	0.05
ENSG00000222889	0.00070445	present	0.05
ENSG00000222890	8.11E-05	present	0.05
ENSG00000222895	1	absent	0.05
ENSG00000222898	0.000165562	present	0.05
ENSG00000222909	1	absent	0.05
ENSG00000222915	6.29E-09	present	0.05
ENSG00000222920	0.000219369	present	0.05
ENSG00000222921	0.000213035	present	0.05
ENSG00000222922	4.87E-05	present	0.05
ENSG00000222923	0.001753844	present	0.05
ENSG00000222924	1	absent	0.05
ENSG00000222931	0.009196533	absent	0.05
ENSG00000222932	1.18E-09	present	0.05
ENSG00000222934	0.027022841	absent	0.05
ENSG00000222937	1.64E-05	present	0.05
ENSG00000222940	1	absent	0.05
ENSG00000222941	1	absent	0.05
ENSG00000222942	0.006112132	absent	0.05
ENSG00000222950	0.01335784	absent	0.05
ENSG00000222952	5.49E-05	present	0.05
ENSG00000222955	0.00025219	present	0.05
ENSG00000222958	4.94E-06	present	0.05
ENSG00000222960	9.19E-05	present	0.05
ENSG00000222966	0.009607705	absent	0.05
ENSG00000222969	0.000675832	present	0.05
ENSG00000222971	1	absent	0.05
ENSG00000222972	1	absent	0.05
ENSG00000222973	8.83E-05	present	0.05
ENSG00000222974	0.009392801	absent	0.05
ENSG00000222976	0.01119264	absent	0.05
ENSG00000222979	0.024631344	absent	0.05
ENSG00000222982	1	absent	0.05
ENSG00000222983	0.009924696	absent	0.05
ENSG00000222985	0.000212265	present	0.05
ENSG00000222986	0.000227424	present	0.05
ENSG00000222987	0.002932322	absent	0.05
ENSG00000222990	0.00010279	present	0.05
ENSG00000222997	1	absent	0.05
ENSG00000222998	0.030545702	absent	0.05
ENSG00000223001	1.01E-09	present	0.05
ENSG00000223003	0.003687148	absent	0.05
ENSG00000223004	1	absent	0.05
ENSG00000223006	4.26E-06	present	0.05
ENSG00000223007	0.009488034	absent	0.05
ENSG00000223012	0.003223529	absent	0.05
ENSG00000223013	3.23E-11	present	0.05
ENSG00000223015	0.009601031	absent	0.05
ENSG00000223019	1	absent	0.05
ENSG00000223023	3.66E-09	present	0.05
ENSG00000223024	0.001666709	present	0.05
ENSG00000223026	0.006745572	absent	0.05
ENSG00000223027	0.000254319	present	0.05
ENSG00000223037	0.001136962	present	0.05
ENSG00000223039	6.54E-05	present	0.05
ENSG00000223040	0.000624331	present	0.05
ENSG00000223042	0.001803553	present	0.05
ENSG00000223044	1.01E-09	present	0.05
ENSG00000223046	1	absent	0.05
ENSG00000223047	1	absent	0.05
ENSG00000223056	0.011410053	absent	0.05
ENSG00000223060	1.80E-09	present	0.05
ENSG00000223062	0.000206907	present	0.05
ENSG00000223064	1	absent	0.05
ENSG00000223075	0.285819465	absent	0.05
ENSG00000223076	0.009648042	absent	0.05
ENSG00000223078	1	absent	0.05
ENSG00000223080	1.80E-09	present	0.05
ENSG00000223086	3.50E-06	present	0.05
ENSG00000223087	0.000382044	present	0.05
ENSG00000223088	0.08682897	absent	0.05
ENSG00000223092	1	absent	0.05
ENSG00000223096	0.003148276	absent	0.05
ENSG00000223107	0.000151517	present	0.05
ENSG00000223109	1	absent	0.05
ENSG00000223113	3.66E-09	present	0.05
ENSG00000223117	0.001199082	present	0.05
ENSG00000223118	0.007512187	absent	0.05
ENSG00000223120	0.00024654	present	0.05
ENSG00000223125	0.00251766	absent	0.05
ENSG00000223126	0.039914852	absent	0.05
ENSG00000223128	0.010227584	absent	0.05
ENSG00000223131	0.000352736	present	0.05
ENSG00000223136	0.010350605	absent	0.05
ENSG00000223138	3.66E-09	present	0.05
ENSG00000223142	0.027464094	absent	0.05
ENSG00000223145	0.017599473	absent	0.05
ENSG00000223152	0.000229583	present	0.05
ENSG00000223156	0.002087837	present	0.05
ENSG00000223158	1	absent	0.05
ENSG00000223162	6.29E-09	present	0.05
ENSG00000223168	0.040319647	absent	0.05
ENSG00000223169	1	absent	0.05
ENSG00000223174	0.094679145	absent	0.05
ENSG00000223175	1.41E-05	present	0.05
ENSG00000223177	1.31E-09	present	0.05
ENSG00000223179	0.00071756	present	0.05
ENSG00000223181	7.32E-06	present	0.05
ENSG00000223188	1.85E-05	present	0.05
ENSG00000223189	1.18E-09	present	0.05
ENSG00000223190	0.221202706	absent	0.05
ENSG00000223191	0.010275014	absent	0.05
ENSG00000223197	1	absent	0.05
ENSG00000223198	0.004631414	absent	0.05
ENSG00000223202	0.006388829	absent	0.05
ENSG00000223203	1.38E-05	present	0.05
ENSG00000223208	0.015142379	absent	0.05
ENSG00000223212	0.011035292	absent	0.05
ENSG00000223215	1	absent	0.05
ENSG00000223217	1	absent	0.05
ENSG00000223220	0.000117471	present	0.05
ENSG00000223223	0.319610905	absent	0.05
ENSG00000223224	3.23E-11	present	0.05
ENSG00000223225	3.66E-09	present	0.05
ENSG00000223229	0.011153092	absent	0.05
ENSG00000223238	6.29E-09	present	0.05
ENSG00000223245	1	absent	0.05
ENSG00000223247	0.001369893	present	0.05
ENSG00000223254	1.80E-09	present	0.05
ENSG00000223256	0.015142379	absent	0.05
ENSG00000223258	1	absent	0.05
ENSG00000223259	0.000140638	present	0.05
ENSG00000223260	0.03305601	absent	0.05
ENSG00000223262	0.001620642	present	0.05
ENSG00000223263	1.01E-09	present	0.05
ENSG00000223265	1	absent	0.05
ENSG00000223269	1	absent	0.05
ENSG00000223271	0.000817179	present	0.05
ENSG00000223273	0.010874273	absent	0.05
ENSG00000223274	4.17E-09	present	0.05
ENSG00000223280	1.01E-09	present	0.05
ENSG00000223281	0.009570028	absent	0.05
ENSG00000223282	0.018503157	absent	0.05
ENSG00000223284	1	absent	0.05
ENSG00000223287	0.000290592	present	0.05
ENSG00000223290	1	absent	0.05
ENSG00000223293	1	absent	0.05
ENSG00000223294	1	absent	0.05
ENSG00000223298	3.23E-11	present	0.05
ENSG00000223299	0.009638573	absent	0.05
ENSG00000223300	6.86E-06	present	0.05
ENSG00000223302	1	absent	0.05
ENSG00000223305	0.000338075	present	0.05
ENSG00000223306	1	absent	0.05
ENSG00000223308	0.262801479	absent	0.05
ENSG00000223309	1.53E-06	present	0.05
ENSG00000223313	1.10E-07	present	0.05
ENSG00000223315	0.170706371	absent	0.05
ENSG00000223318	1.31E-09	present	0.05
ENSG00000223321	0.015080221	absent	0.05
ENSG00000223324	0.007570166	absent	0.05
ENSG00000223327	0.009615315	absent	0.05
ENSG00000223330	1	absent	0.05
ENSG00000223335	3.66E-09	present	0.05
ENSG00000223336	0.00021874	present	0.05
ENSG00000223341	0.000210956	present	0.05
ENSG00000223342	0.027547174	absent	0.05
ENSG00000223343	0.000727762	present	0.05
ENSG00000223344	0.538204604	absent	0.05
ENSG00000223345	5.33E-05	present	0.05
ENSG00000223349	0.534627829	absent	0.05
ENSG00000223350	9.20E-11	present	0.05
ENSG00000223351	3.20E-06	present	0.05
ENSG00000223353	0.001521708	present	0.05
ENSG00000223356	8.06E-05	present	0.05
ENSG00000223358	0.045383107	absent	0.05
ENSG00000223360	0.097930471	absent	0.05
ENSG00000223361	2.21E-05	present	0.05
ENSG00000223362	1	absent	0.05
ENSG00000223368	0.400821007	absent	0.05
ENSG00000223373	0.026350396	absent	0.05
ENSG00000223374	3.54E-11	present	0.05
ENSG00000223375	0.00466168	absent	0.05
ENSG00000223377	0.03495681	absent	0.05
ENSG00000223379	0.004164535	absent	0.05
ENSG00000223381	0.008036473	absent	0.05
ENSG00000223382	0.014333538	absent	0.05
ENSG00000223383	0.088630689	absent	0.05
ENSG00000223387	0.001866882	present	0.05
ENSG00000223389	0.432509707	absent	0.05
ENSG00000223390	0.031002603	absent	0.05
ENSG00000223391	1	absent	0.05
ENSG00000223392	0.127905093	absent	0.05
ENSG00000223393	0.001448222	present	0.05
ENSG00000223394	0.098769741	absent	0.05
ENSG00000223395	0.117471423	absent	0.05
ENSG00000223396	0.000229374	present	0.05
ENSG00000223398	0.423155774	absent	0.05
ENSG00000223400	0.012382522	absent	0.05
ENSG00000223402	1	absent	0.05
ENSG00000223403	0.002488263	absent	0.05
ENSG00000223404	0.01108559	absent	0.05
ENSG00000223406	0.213199769	absent	0.05
ENSG00000223407	0.534572349	absent	0.05
ENSG00000223409	0.002087713	present	0.05
ENSG00000223410	0.054378507	absent	0.05
ENSG00000223416	0.000792165	present	0.05
ENSG00000223417	0.027372365	absent	0.05
ENSG00000223418	0.447896555	absent	0.05
ENSG00000223419	0.049291386	absent	0.05
ENSG00000223421	0.209128205	absent	0.05
ENSG00000223422	0.386075231	absent	0.05
ENSG00000223427	0.448620616	absent	0.05
ENSG00000223428	0.009011838	absent	0.05
ENSG00000223429	0.017126548	absent	0.05
ENSG00000223430	0.013629538	absent	0.05
ENSG00000223431	0.005540217	absent	0.05
ENSG00000223432	0.41727354	absent	0.05
ENSG00000223433	1	absent	0.05
ENSG00000223436	0.00106693	present	0.05
ENSG00000223437	1	absent	0.05
ENSG00000223438	0.099270968	absent	0.05
ENSG00000223440	0.431640661	absent	0.05
ENSG00000223442	0.000656056	present	0.05
ENSG00000223443	0.004849906	absent	0.05
ENSG00000223445	0.067290082	absent	0.05
ENSG00000223446	0.011584346	absent	0.05
ENSG00000223450	6.29E-09	present	0.05
ENSG00000223452	0.020445307	absent	0.05
ENSG00000223455	0.000458638	present	0.05
ENSG00000223457	0.189948343	absent	0.05
ENSG00000223458	3.23E-11	present	0.05
ENSG00000223459	6.40E-05	present	0.05
ENSG00000223460	0.112284604	absent	0.05
ENSG00000223461	0.000838946	present	0.05
ENSG00000223462	0.000501932	present	0.05
ENSG00000223466	0.025195439	absent	0.05
ENSG00000223467	0.103114747	absent	0.05
ENSG00000223469	0.506161958	absent	0.05
ENSG00000223470	0.047480648	absent	0.05
ENSG00000223475	0.037595733	absent	0.05
ENSG00000223476	0.00047113	present	0.05
ENSG00000223478	3.82E-06	present	0.05
ENSG00000223479	0.084335318	absent	0.05
ENSG00000223482	3.23E-11	present	0.05
ENSG00000223484	0.064732745	absent	0.05
ENSG00000223485	0.014503947	absent	0.05
ENSG00000223486	0.02322353	absent	0.05
ENSG00000223487	9.69E-05	present	0.05
ENSG00000223488	0.131255142	absent	0.05
ENSG00000223489	0.105581485	absent	0.05
ENSG00000223490	0.076482692	absent	0.05
ENSG00000223492	0.004246412	absent	0.05
